Model                                         | Scenario |        Extra |    N |   Accuracy
mistral-large-2512                            |       13 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |       13 |     ECT Load |   10 |       0.0%
mistral-large-2512                            |       14 |   Min Events |   10 |       0.0%
mistral-large-2512                            |       14 |   Event Load |   10 |       0.0%
mistral-large-2512                            |       14 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |       14 |     ECT Load |   10 |       0.0%
mistral-large-2512                            |       15 |   Min Events |   10 |       0.0%
mistral-large-2512                            |       15 |   Event Load |   10 |       0.0%
mistral-large-2512                            |       15 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |       15 |     ECT Load |   10 |       0.0%
mistral-large-2512                            |       16 |   Min Events |   10 |       0.0%
mistral-large-2512                            |       16 |   Event Load |   10 |       0.0%
mistral-large-2512                            |       16 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |       16 |     ECT Load |   10 |       0.0%
mistral-large-2512                            |       17 |   Min Events |   10 |      80.0%
mistral-large-2512                            |       17 |   Event Load |   10 |     100.0%
mistral-large-2512                            |       17 |      Min ECT |   10 |     100.0%
mistral-large-2512                            |       17 |     ECT Load |   10 |     100.0%
mistral-large-2512                            |       18 |   Min Events |   10 |      60.0%
mistral-large-2512                            |       18 |   Event Load |   10 |     100.0%
mistral-large-2512                            |       18 |      Min ECT |   10 |     100.0%
mistral-large-2512                            |       18 |     ECT Load |   10 |     100.0%
mistral-large-2512                            |       19 |   Min Events |   10 |      50.0%
mistral-large-2512                            |       19 |   Event Load |   10 |     100.0%
mistral-large-2512                            |       19 |      Min ECT |   10 |     100.0%
mistral-large-2512                            |       19 |     ECT Load |   10 |      90.0%
mistral-large-2512                            |       20 |   Min Events |   10 |      30.0%
mistral-large-2512                            |       20 |   Event Load |   10 |       0.0%
mistral-large-2512                            |       20 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |       20 |     ECT Load |   10 |       0.0%
mistral-large-2512                            |       21 |   Min Events |   10 |       0.0%
mistral-large-2512                            |       21 |   Event Load |   10 |       0.0%
mistral-large-2512                            |       21 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |       21 |     ECT Load |   10 |       0.0%
mistral-large-2512                            |       22 |   Min Events |   10 |      30.0%
mistral-large-2512                            |       22 |   Event Load |   10 |       0.0%
mistral-large-2512                            |       22 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |       22 |     ECT Load |   10 |       0.0%
mistral-large-2512                            |       23 |   Min Events |   10 |       0.0%
mistral-large-2512                            |       23 |   Event Load |   10 |       0.0%
mistral-large-2512                            |       23 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |       23 |     ECT Load |   10 |       0.0%
mistral-large-2512                            |       24 |   Min Events |   10 |       0.0%
mistral-large-2512                            |       24 |   Event Load |   10 |       0.0%
mistral-large-2512                            |       24 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |       24 |     ECT Load |   10 |       0.0%
mistral-large-2512                            |       25 |   Min Events |   10 |       0.0%
mistral-large-2512                            |       25 |   Event Load |   10 |       0.0%
mistral-large-2512                            |       25 |      Min ECT |   10 |      10.0%
mistral-large-2512                            |       25 |     ECT Load |   10 |       0.0%
mistral-large-2512                            |       26 |   Min Events |   10 |      10.0%
mistral-large-2512                            |       26 |   Event Load |   10 |       0.0%
mistral-large-2512                            |       26 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |       26 |     ECT Load |   10 |       0.0%
mistral-large-2512                            |       27 |   Min Events |   10 |       0.0%
mistral-large-2512                            |       27 |   Event Load |   10 |       0.0%
mistral-large-2512                            |       27 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |       27 |     ECT Load |   10 |       0.0%
mistral-large-2512                            |       28 |   Min Events |   10 |       0.0%
mistral-large-2512                            |       28 |   Event Load |   10 |       0.0%
mistral-large-2512                            |       28 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |       28 |     ECT Load |   10 |       0.0%
mistral-large-2512                            |       29 |   Min Events |   10 |       0.0%
mistral-large-2512                            |       29 |   Event Load |   10 |       0.0%
mistral-large-2512                            |       29 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |       29 |     ECT Load |   10 |       0.0%
mistral-large-2512                            |       30 |   Min Events |   10 |       0.0%
mistral-large-2512                            |       30 |   Event Load |   10 |       0.0%
mistral-large-2512                            |       30 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |       30 |     ECT Load |   10 |       0.0%
mistral-large-2512                            |       31 |   Min Events |   10 |       0.0%
mistral-large-2512                            |       31 |   Event Load |   10 |       0.0%
mistral-large-2512                            |       31 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |       31 |     ECT Load |   10 |       0.0%
mistral-large-2512                            |       32 |   Min Events |   10 |       0.0%
mistral-large-2512                            |       32 |   Event Load |   10 |       0.0%
mistral-large-2512                            |       32 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |       32 |     ECT Load |   10 |       0.0%
mistral-large-2512                            |       33 |   Min Events |   10 |       0.0%
mistral-large-2512                            |       33 |   Event Load |   10 |       0.0%
mistral-large-2512                            |       33 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |       33 |     ECT Load |   10 |       0.0%
mistral-large-2512                            |       34 |   Min Events |   10 |       0.0%
mistral-large-2512                            |       34 |   Event Load |   10 |       0.0%
mistral-large-2512                            |       34 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |       34 |     ECT Load |   10 |       0.0%
mistral-large-2512                            |       35 |   Min Events |   10 |      20.0%
mistral-large-2512                            |       35 |   Event Load |   10 |       0.0%
mistral-large-2512                            |       35 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |       35 |     ECT Load |   10 |       0.0%
mistral-large-2512                            |       36 |   Min Events |   10 |       0.0%
mistral-large-2512                            |       36 |   Event Load |   10 |       0.0%
mistral-large-2512                            |       36 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |       36 |     ECT Load |   10 |       0.0%
mistral-large-2512                            |       37 |   Min Events |   10 |       0.0%
mistral-large-2512                            |       37 |   Event Load |   10 |       0.0%
mistral-large-2512                            |       37 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |       37 |     ECT Load |   10 |       0.0%
mistral-large-2512                            |       38 |   Min Events |   10 |       0.0%
mistral-large-2512                            |       38 |   Event Load |   10 |       0.0%
mistral-large-2512                            |       38 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |       38 |     ECT Load |   10 |       0.0%
mistral-large-2512                            |       39 |   Min Events |   10 |       0.0%
mistral-large-2512                            |       39 |   Event Load |   10 |       0.0%
mistral-large-2512                            |       39 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |       39 |     ECT Load |   10 |       0.0%

mistral-large-2512 (with COT)                 |        1 |   Min Events |    6 |       0.0%
mistral-large-2512 (with COT)                 |        1 |   Event Load |    6 |      16.7%
mistral-large-2512 (with COT)                 |        1 |      Min ECT |    6 |      16.7%
mistral-large-2512 (with COT)                 |        1 |     ECT Load |    6 |       0.0%
mistral-large-2512 (with COT)                 |        2 |   Min Events |    6 |      16.7%
mistral-large-2512 (with COT)                 |        2 |   Event Load |    6 |      33.3%
mistral-large-2512 (with COT)                 |        2 |      Min ECT |    6 |      33.3%
mistral-large-2512 (with COT)                 |        2 |     ECT Load |    6 |      33.3%
mistral-large-2512 (with COT)                 |        3 |   Min Events |    6 |       0.0%
mistral-large-2512 (with COT)                 |        3 |   Event Load |    6 |      16.7%
mistral-large-2512 (with COT)                 |        3 |      Min ECT |    6 |       0.0%
